,8_yakutsk_db,8_yakutsk_hr,7_ostersund_db,7_ostersund_hr,6a_oslo_db,6a_oslo_hr,5b_dunhuang_db,5b_dunhuang_hr,5c_birmingham_db,5c_birmingham_hr,4a_paris_db,4a_paris_hr,1a_miami_db,1a_miami_hr
8362,-33.0,0.000122,-2.9,0.001783,-3.0,0.002168,17.0,0.004095,0.0,0.004226,2.0,0.004187,12.8,0.005794
8363,-32.6,0.000124,-3.2,0.001737,-3.0,0.002288,19.0,0.004361,0.3,0.004413,4.0,0.00442,13.9,0.006039
8364,-32.3,0.000124,-3.6,0.001678,-2.9,0.002426,20.0,0.003712,1.4,0.004514,5.0,0.004743,15.6,0.006527
8365,-31.9,0.000126,-3.9,0.001619,-2.9,0.002548,21.0,0.003789,2.0,0.004678,6.3,0.005079,18.3,0.007252
8366,-32.1,0.000123,-4.4,0.001402,-2.7,0.002566,23.0,0.003725,2.3,0.004514,7.0,0.005458,18.9,0.007942
8367,-32.2,0.000122,-5.0,0.001219,-2.4,0.002603,23.0,0.004288,2.8,0.004354,7.0,0.005458,20.0,0.008204
8368,-32.4,0.000119,-5.5,0.001005,-2.2,0.002618,23.0,0.004664,2.3,0.004509,7.7,0.005795,19.4,0.008189
8369,-32.5,0.000122,-5.8,0.001133,-2.0,0.002698,22.0,0.0051,1.8,0.004413,8.0,0.005848,18.9,0.008207
8370,-32.6,0.000124,-6.0,0.001254,-1.9,0.002756,21.0,0.004291,2.3,0.004417,8.0,0.006255,18.3,0.007893
8371,-32.7,0.000126,-6.3,0.001387,-1.7,0.002838,21.0,0.004291,2.0,0.004386,8.0,0.005984,17.8,0.007518
8372,-32.4,0.000127,-6.7,0.001421,-1.1,0.002987,18.0,0.004383,2.0,0.004354,8.0,0.005848,16.1,0.007538
8373,-32.1,0.000129,-7.0,0.001461,-0.4,0.003136,18.0,0.004107,1.9,0.00423,9.0,0.006262,15.0,0.007851
8374,-31.8,0.000129,-7.4,0.001495,0.2,0.003254,15.0,0.004072,1.8,0.004359,6.3,0.005506,13.9,0.007815
8375,-31.9,0.000132,-7.7,0.001367,0.6,0.003353,15.0,0.003726,1.4,0.004454,5.0,0.005083,12.8,0.007819
8376,-32.0,0.000134,-7.9,0.001235,0.9,0.003509,15.0,0.003389,1.8,0.004584,5.0,0.005083,12.2,0.007506
8377,-32.1,0.000136,-8.2,0.001114,1.3,0.003743,14.0,0.003176,2.1,0.004641,5.0,0.005138,11.7,0.00753
8378,-32.8,0.000127,-7.8,0.001207,1.2,0.003719,13.0,0.003477,2.5,0.004741,4.0,0.005101,11.7,0.007523
8379,-33.6,0.000118,-7.5,0.001289,1.2,0.003723,13.4,0.003159,2.8,0.004775,5.0,0.005474,11.7,0.007516
8380,-34.3,0.000109,-7.1,0.001382,1.1,0.003696,13.0,0.003473,3.1,0.004678,5.0,0.005198,11.7,0.007873
8381,-34.7,0.000103,-6.8,0.001448,0.9,0.003564,12.0,0.003158,3.2,0.004775,5.0,0.005088,11.7,0.007523
8382,-35.0,9.9e-05,-6.6,0.001519,0.8,0.003416,12.0,0.003718,3.2,0.004804,5.0,0.005093,11.7,0.007003
8383,-35.4,9.4e-05,-6.3,0.001593,0.6,0.003367,11.0,0.004092,3.2,0.00479,4.9,0.005167,11.7,0.007266
8384,-35.6,9.2e-05,-6.0,0.0016,0.4,0.003282,14.0,0.004669,3.3,0.00479,5.0,0.005093,12.8,0.007535
8385,-35.9,8.9e-05,-5.6,0.001622,0.3,0.003258,17.4,0.005422,3.4,0.00479,5.0,0.005474,13.9,0.008103
8386,-36.1,8.9e-05,-5.3,0.001653,0.1,0.00325,19.0,0.00541,3.4,0.004893,5.3,0.005422,17.2,0.00845
8387,-35.7,9.1e-05,-5.6,0.001543,-0.1,0.003276,23.0,0.006184,3.4,0.004824,6.0,0.005878,20.6,0.008518
8388,-35.4,9.5e-05,-5.9,0.001458,-0.2,0.003286,24.0,0.006767,3.4,0.004853,7.0,0.005856,21.1,0.007851
8389,-35.0,9.9e-05,-6.2,0.00136,-0.4,0.00327,26.0,0.006719,3.2,0.00477,8.4,0.006303,21.7,0.00751
8390,-34.9,0.0001,-5.3,0.001282,-0.4,0.00312,27.0,0.006165,3.3,0.00465,10.0,0.006716,22.8,0.007871
8391,-34.7,0.000104,-4.3,0.001202,-0.3,0.003033,27.6,0.002447,3.2,0.004537,11.0,0.006768,21.7,0.009131
8392,-34.6,0.000106,-3.4,0.001139,-0.3,0.002883,27.0,0.002364,2.7,0.004399,11.0,0.006768,21.7,0.008815
8393,-34.4,0.000107,-3.5,0.001288,-0.2,0.002869,26.0,0.001785,2.5,0.00457,9.0,0.006269,20.0,0.009098
8394,-34.3,0.000108,-3.5,0.001453,-0.2,0.002793,24.8,0.002911,2.5,0.0044,7.0,0.005838,19.4,0.009175
8395,-34.1,0.000109,-3.6,0.001641,-0.1,0.00274,18.0,0.004674,2.6,0.004463,7.0,0.006212,19.4,0.009466
8396,-34.5,0.000105,-3.4,0.001735,-0.1,0.002661,16.0,0.005817,2.8,0.004463,7.0,0.006079,20.0,0.009391
8397,-34.9,9.9e-05,-3.2,0.001841,0.0,0.002567,14.4,0.005801,3.0,0.004509,7.0,0.005953,20.0,0.009822
8398,-35.3,9.5e-05,-3.0,0.00193,0.0,0.002491,15.0,0.005802,3.0,0.00442,7.0,0.005821,20.0,0.010115
8399,-35.4,9.5e-05,-3.1,0.001995,-0.1,0.002506,15.0,0.005464,2.7,0.004249,7.0,0.005821,18.9,0.010543
8400,-35.4,9.5e-05,-3.2,0.002079,-0.2,0.002523,16.0,0.004728,3.0,0.004163,6.0,0.005424,17.8,0.010598
8401,-35.5,9.5e-05,-3.3,0.002121,-0.3,0.002539,15.0,0.00501,2.6,0.004117,5.0,0.005222,17.8,0.010608
8402,-35.4,9.7e-05,-3.3,0.002102,-0.5,0.002495,14.0,0.005448,2.3,0.00402,5.0,0.005436,17.2,0.010589
8403,-35.2,9.9e-05,-3.4,0.002042,-0.7,0.002454,14.0,0.004689,2.3,0.004127,3.0,0.004385,17.2,0.010208
8404,-35.1,0.0001,-3.4,0.002,-0.9,0.002414,14.0,0.004367,1.5,0.00412,2.8,0.004552,17.2,0.010589
8405,-34.6,0.000106,-3.2,0.002035,-0.9,0.002449,13.0,0.004387,2.0,0.004305,2.9,0.004443,17.2,0.010218
8406,-34.2,0.00011,-3.1,0.002052,-1.0,0.002427,11.7,0.004389,1.8,0.004578,3.0,0.004708,16.7,0.010123
8407,-33.7,0.000116,-2.9,0.002088,-1.0,0.002462,12.0,0.005036,2.1,0.005132,1.7,0.004245,17.2,0.010208
8408,-33.5,0.000119,-3.0,0.002137,-1.0,0.002424,14.0,0.004674,2.8,0.0054,2.0,0.004382,17.8,0.010994
8409,-33.3,0.000122,-3.2,0.002181,-1.1,0.002404,16.0,0.005078,4.1,0.005711,3.0,0.004703,18.3,0.011739
8410,-33.1,0.000124,-3.3,0.002207,-1.1,0.002404,19.0,0.00541,5.1,0.005753,3.3,0.004713,18.9,0.012637
8411,-33.0,0.000126,-3.8,0.002116,-1.1,0.002404,20.0,0.005452,6.2,0.005545,5.0,0.005425,19.4,0.012616
8412,-32.8,0.000126,-4.3,0.001986,-1.0,0.002422,21.6,0.005507,7.6,0.00468,6.0,0.005408,18.9,0.012637
8413,-32.7,0.000128,-4.8,0.001903,-1.0,0.002459,23.0,0.00544,6.9,0.004449,6.8,0.005842,19.4,0.012642
8414,-33.2,0.000121,-5.3,0.001785,-1.1,0.002474,24.0,0.005781,6.6,0.00396,9.0,0.006225,20.0,0.013579
8415,-33.6,0.000116,-5.8,0.001674,-1.1,0.002509,24.8,0.003752,5.7,0.003401,9.0,0.006225,21.1,0.013595
8416,-34.1,0.00011,-6.3,0.001557,-1.2,0.002523,24.0,0.003775,5.0,0.003371,8.2,0.005893,20.0,0.013132
8417,-34.7,0.000103,-6.8,0.001489,-1.2,0.002662,23.0,0.003741,4.3,0.003434,8.0,0.005813,19.4,0.013072
8418,-35.2,9.8e-05,-7.2,0.001408,-1.1,0.002789,22.4,0.003244,3.8,0.003382,7.0,0.005425,18.9,0.01265
8419,-35.8,9.3e-05,-7.7,0.001348,-1.1,0.002929,21.0,0.004309,3.4,0.003405,6.0,0.005413,18.3,0.012174
8420,-35.9,9.2e-05,-7.5,0.001536,-1.1,0.002967,20.0,0.003736,3.2,0.003168,6.0,0.005413,17.8,0.012178
8421,-36.0,9e-05,-7.4,0.001712,-1.1,0.003002,19.0,0.004098,2.7,0.003235,6.0,0.005413,17.8,0.012178
8422,-36.1,8.9e-05,-7.2,0.001902,-1.1,0.00304,18.0,0.002885,2.5,0.003256,6.8,0.005853,17.8,0.012178
8423,-36.1,8.9e-05,-7.4,0.001871,-1.1,0.003146,18.0,0.002885,2.0,0.003246,6.0,0.00583,17.8,0.01219
8424,-36.1,8.9e-05,-7.6,0.001822,-1.1,0.003254,13.8,0.005063,1.9,0.003265,7.0,0.006251,17.8,0.01219
8425,-36.1,8.9e-05,-7.8,0.001773,-1.1,0.00336,15.0,0.003754,1.5,0.003131,6.9,0.005963,17.8,0.012202
8426,-35.9,9e-05,-8.2,0.001712,-0.9,0.003416,15.0,0.003411,1.4,0.003311,6.0,0.005836,17.2,0.012251
8427,-35.6,9.3e-05,-8.7,0.001639,-0.6,0.003506,14.0,0.004377,1.2,0.003243,6.0,0.005842,17.8,0.012202
8428,-35.4,9.5e-05,-9.1,0.001551,-0.4,0.003531,14.0,0.004377,0.9,0.003276,6.1,0.005651,17.2,0.012251
8429,-35.4,9.2e-05,-9.0,0.001536,-0.2,0.003518,13.0,0.004401,0.8,0.003221,6.0,0.005435,17.2,0.012251
8430,-35.3,9e-05,-8.8,0.001506,0.1,0.003454,15.5,0.004114,0.6,0.00345,6.0,0.005441,17.2,0.012239
8431,-35.3,8.8e-05,-8.7,0.001474,0.3,0.003509,14.0,0.005022,0.2,0.003156,6.0,0.005559,17.8,0.012202
8432,-35.6,8.6e-05,-9.1,0.001451,0.7,0.003612,15.0,0.004666,-0.1,0.003536,6.0,0.005441,18.3,0.012734
8433,-35.8,8.4e-05,-9.6,0.001429,1.0,0.003737,16.0,0.005474,0.1,0.003318,6.0,0.005446,18.9,0.013079
8434,-36.1,8.2e-05,-10.0,0.001395,1.4,0.003937,20.0,0.006755,1.5,0.003365,7.2,0.005663,21.7,0.012804
8435,-36.1,8.4e-05,-10.1,0.001275,1.4,0.003769,23.0,0.00776,2.8,0.003778,9.0,0.005832,22.2,0.012186
8436,-36.1,8.7e-05,-10.1,0.001178,1.5,0.003666,24.6,0.007694,3.0,0.004008,10.0,0.006326,23.3,0.012328
8437,-36.1,8.9e-05,-10.2,0.001062,1.5,0.003583,27.0,0.007662,3.1,0.004469,10.3,0.0059,23.3,0.011805
8438,-35.9,9.1e-05,-10.6,0.00108,1.0,0.003543,27.0,0.00717,4.3,0.004463,11.0,0.006268,25.0,0.012695
8439,-35.8,9.2e-05,-11.0,0.00112,0.5,0.003582,20.6,0.004371,4.1,0.004578,11.0,0.006268,25.0,0.011886
8440,-35.6,9.4e-05,-11.4,0.001136,0.0,0.003649,20.0,0.007208,3.6,0.004541,11.0,0.006351,25.0,0.011886
8441,-35.7,9.3e-05,-10.8,0.001152,-0.4,0.00353,18.0,0.00678,3.8,0.004576,11.0,0.006268,23.9,0.011492
8442,-35.7,9.3e-05,-10.1,0.001166,-0.9,0.003353,19.4,0.006346,3.7,0.004576,10.0,0.00671,22.8,0.012673
8443,-35.8,9.2e-05,-9.5,0.001169,-1.3,0.003173,19.0,0.005897,3.5,0.004559,10.2,0.006959,22.2,0.013235
8444,-36.7,8.2e-05,-9.0,0.001177,-1.2,0.003132,18.0,0.005122,3.2,0.004606,10.0,0.00717,21.1,0.013156
8445,-37.6,7.5e-05,-8.6,0.001169,-1.0,0.003116,18.4,0.005397,3.6,0.00478,10.0,0.00717,20.0,0.012263
8446,-38.5,6.8e-05,-8.1,0.001159,-0.9,0.003069,18.0,0.004704,3.9,0.004814,10.4,0.007287,19.4,0.012236
8447,-38.2,7e-05,-7.8,0.001202,-0.9,0.003218,21.0,0.008886,4.1,0.005062,10.0,0.00717,19.4,0.012249
8448,-37.8,7.3e-05,-7.5,0.00125,-1.0,0.003335,20.7,0.008888,3.9,0.005297,11.0,0.007171,18.9,0.012283
8449,-37.5,7.5e-05,-7.2,0.001284,-1.0,0.00348,20.0,0.008826,4.9,0.005474,10.3,0.006992,18.3,0.011833
8450,-36.1,8.8e-05,-7.2,0.001383,-0.8,0.003538,20.0,0.008347,5.7,0.005529,11.0,0.007163,18.3,0.011833
8451,-34.8,0.000103,-7.3,0.001487,-0.7,0.003568,19.7,0.008191,6.0,0.005769,11.0,0.00674,17.8,0.01146
8452,-33.4,0.00012,-7.3,0.001596,-0.5,0.003628,21.0,0.00719,6.3,0.005758,10.0,0.006612,18.3,0.01103
8453,-33.1,0.000124,-7.3,0.001629,-0.2,0.003638,22.0,0.00765,6.6,0.005897,10.0,0.006301,17.8,0.010683
8454,-32.8,0.000128,-7.3,0.001662,0.2,0.003635,21.3,0.007662,6.9,0.005843,9.0,0.00625,17.2,0.011004
8455,-32.5,0.00013,-7.3,0.001675,0.5,0.003667,19.6,0.008278,7.1,0.005812,9.1,0.006286,16.7,0.011027
8456,-32.6,0.000129,-7.7,0.001648,0.2,0.003386,18.0,0.008173,7.3,0.005762,9.0,0.006243,16.1,0.01106
8457,-32.7,0.000128,-8.1,0.001591,-0.2,0.003202,15.2,0.009408,7.4,0.005947,9.0,0.006243,15.6,0.010237
8458,-32.8,0.000126,-8.5,0.001534,-0.5,0.002967,15.6,0.009425,8.3,0.005965,9.3,0.00607,15.6,0.008794
8459,-32.9,0.000125,-8.6,0.001477,-0.9,0.002831,16.0,0.010047,9.3,0.00622,10.0,0.006288,16.1,0.007942
8460,-33.1,0.000122,-8.7,0.001405,-1.4,0.002644,15.8,0.009426,10.1,0.006033,10.0,0.006676,18.3,0.007296
8461,-33.2,0.000119,-8.8,0.001351,-1.8,0.002455,15.0,0.00767,9.6,0.005568,11.0,0.006644,19.4,0.007271
8462,-33.5,0.000117,-8.6,0.001373,-1.9,0.002465,15.0,0.007678,9.9,0.005799,11.0,0.006727,19.4,0.007554
8463,-33.7,0.000116,-8.4,0.001398,-1.9,0.002462,17.5,0.007245,9.1,0.005715,12.0,0.007193,19.4,0.007979
8464,-34.0,0.000114,-8.2,0.001422,-2.0,0.002472,18.0,0.0072,8.6,0.006031,11.5,0.006871,20.6,0.007992
8465,-34.3,0.000109,-7.8,0.001473,-2.2,0.002428,18.0,0.007752,7.2,0.005796,10.0,0.006676,20.0,0.008286
8466,-34.7,0.000104,-7.4,0.001507,-2.4,0.002351,17.4,0.007731,7.5,0.005941,10.0,0.006669,18.9,0.008539
8467,-35.0,0.0001,-7.0,0.001547,-2.6,0.00231,17.0,0.007667,7.9,0.006164,9.0,0.006231,18.3,0.008484
8468,-35.0,0.0001,-6.8,0.00164,-3.0,0.002141,16.0,0.007673,7.6,0.006299,9.0,0.006225,17.8,0.008218
8469,-35.1,9.9e-05,-6.7,0.001716,-3.4,0.001981,16.5,0.007671,7.8,0.006214,8.0,0.006218,16.7,0.007049
8470,-35.1,0.0001,-6.5,0.001803,-3.8,0.00183,15.7,0.007526,8.6,0.006122,8.7,0.006311,16.1,0.007239
8471,-34.8,0.000103,-6.2,0.001943,-4.2,0.001796,15.0,0.008223,8.4,0.006073,8.0,0.006218,15.6,0.007896
8472,-34.5,0.000107,-5.8,0.002092,-4.6,0.001734,14.0,0.007161,8.5,0.006017,9.0,0.006225,15.6,0.008563
8473,-34.2,0.00011,-5.5,0.002251,-5.0,0.001699,13.0,0.007717,8.2,0.006045,8.6,0.006338,15.0,0.008556
8474,-33.7,0.000116,-5.4,0.002268,-5.4,0.001593,12.0,0.007126,8.4,0.006311,9.0,0.006225,14.4,0.007926
8475,-33.1,0.000124,-5.3,0.002288,-5.9,0.001501,10.6,0.00666,8.3,0.006517,9.0,0.006659,13.3,0.007556
8476,-32.6,0.000131,-5.2,0.00231,-6.3,0.001405,10.0,0.007135,8.1,0.006592,8.8,0.006497,12.2,0.007914
8477,-32.3,0.000135,-5.0,0.002286,-7.0,0.001342,11.0,0.007182,8.1,0.006547,8.0,0.006218,13.3,0.007262
8478,-32.0,0.000138,-4.9,0.002281,-6.9,0.001333,11.0,0.007182,8.1,0.006585,8.0,0.006218,13.3,0.007248
8479,-31.7,0.000142,-4.7,0.002256,-6.8,0.001322,10.0,0.007127,8.0,0.006677,9.1,0.006625,11.7,0.006517
8480,-31.6,0.000144,-5.6,0.00217,-6.7,0.00129,13.0,0.007187,7.8,0.007005,9.0,0.006652,11.1,0.006009
8481,-31.4,0.000147,-6.6,0.002064,-6.6,0.001258,14.3,0.007618,8.0,0.007124,9.0,0.006652,12.2,0.00575
8482,-31.3,0.00015,-7.5,0.001967,-6.5,0.001224,16.0,0.007649,8.7,0.006894,9.3,0.006937,12.8,0.005806
8483,-30.9,0.000155,-7.5,0.001949,-6.6,0.001213,18.0,0.007727,10.2,0.006748,10.0,0.00712,13.3,0.005817
8484,-30.5,0.000161,-7.4,0.001951,-6.8,0.001192,19.2,0.007133,9.7,0.006764,10.0,0.00712,13.3,0.004207
8485,-30.1,0.000168,-7.4,0.001951,-6.9,0.001182,20.0,0.007178,9.4,0.006762,10.7,0.007384,13.9,0.003601
8486,-29.8,0.000174,-7.4,0.001843,-7.2,0.001172,21.0,0.007136,9.6,0.006639,11.0,0.0077,14.4,0.003518
8487,-29.5,0.000182,-7.5,0.001723,-7.4,0.001172,20.0,0.007178,10.1,0.005977,11.0,0.007708,15.0,0.003231
8488,-29.2,0.000187,-7.5,0.001626,-7.7,0.001162,20.0,0.007178,9.0,0.006472,11.0,0.007617,15.0,0.003129
8489,-29.3,0.000185,-7.5,0.001674,-8.2,0.001111,18.0,0.007719,7.0,0.005656,11.0,0.0077,14.4,0.003413
8490,-29.3,0.000185,-7.4,0.001723,-8.7,0.001063,16.8,0.008822,8.0,0.005447,11.0,0.0077,13.9,0.002908
8491,-29.4,0.000183,-7.4,0.001791,-9.2,0.001017,15.0,0.009342,8.0,0.005871,10.1,0.007402,12.8,0.003256
8492,-29.6,0.00018,-7.1,0.001837,-9.6,0.000999,15.0,0.009342,8.0,0.004794,10.0,0.00712,11.7,0.004043
8493,-29.8,0.000176,-6.9,0.001869,-10.0,0.000963,14.4,0.009316,8.4,0.004133,10.0,0.007113,11.1,0.004772
8494,-30.0,0.000172,-6.6,0.001917,-10.4,0.000929,14.0,0.010061,7.5,0.004278,8.9,0.006887,10.6,0.005567
8495,-31.3,0.00015,-5.8,0.002094,-10.8,0.000911,14.0,0.010061,6.4,0.003987,8.0,0.006677,10.0,0.006031
8496,-32.7,0.00013,-5.1,0.002288,-11.2,0.000879,13.4,0.009356,5.9,0.003766,7.0,0.006232,10.0,0.006488
8497,-34.0,0.000114,-4.3,0.002446,-11.6,0.000848,13.0,0.009417,5.3,0.003602,6.9,0.006126,10.0,0.006723
8498,-34.4,0.00011,-4.5,0.002402,-11.4,0.000849,13.0,0.010027,4.7,0.003443,6.0,0.005813,10.0,0.007028
8499,-34.8,0.000105,-4.8,0.002359,-11.2,0.00085,13.0,0.009417,4.7,0.00334,6.0,0.005813,10.0,0.007022
8500,-35.2,0.0001,-5.0,0.002296,-11.0,0.000851,12.0,0.00937,4.5,0.003391,5.9,0.005714,10.6,0.007247
8501,-35.7,9.4e-05,-5.5,0.002095,-10.9,0.000874,12.5,0.009393,4.3,0.003314,6.0,0.005813,10.6,0.00724
8502,-36.3,8.7e-05,-6.1,0.001872,-10.9,0.000874,13.0,0.009396,3.9,0.003411,6.0,0.005813,11.1,0.007226
8503,-36.8,8.2e-05,-6.6,0.001636,-10.8,0.000881,13.0,0.009376,3.8,0.003406,5.9,0.005481,11.7,0.00753
8504,-34.1,0.00011,-7.1,0.001563,-10.4,0.000867,13.0,0.009366,3.2,0.003401,6.0,0.005403,12.8,0.007827
8505,-31.4,0.000147,-7.5,0.001464,-10.1,0.000842,13.0,0.009366,3.0,0.0035,6.0,0.005403,15.0,0.008497
8506,-28.7,0.000194,-8.0,0.00137,-9.7,0.000823,13.0,0.009376,4.0,0.00365,5.7,0.005348,18.9,0.009162
8507,-29.3,0.000177,-8.3,0.001317,-9.6,0.000847,14.0,0.009369,5.5,0.003831,6.0,0.005403,20.0,0.009822
8508,-29.9,0.000161,-8.5,0.00127,-9.6,0.000847,13.4,0.009326,6.1,0.003865,6.0,0.005408,20.0,0.009822
8509,-30.5,0.000147,-8.8,0.001209,-9.5,0.000854,13.0,0.009396,6.8,0.004058,6.5,0.0056,21.7,0.009149
8510,-30.8,0.000145,-8.8,0.001246,-9.9,0.000873,13.0,0.010006,6.7,0.004054,7.0,0.005797,21.7,0.009475
8511,-31.0,0.000142,-8.7,0.001283,-10.2,0.000882,14.4,0.009306,5.3,0.004008,7.0,0.005797,21.1,0.009128
8512,-31.3,0.000137,-8.7,0.001337,-10.6,0.000881,14.0,0.009389,5.3,0.004202,6.7,0.00574,20.6,0.009161
8513,-31.7,0.000131,-8.4,0.001385,-10.7,0.000873,14.0,0.009379,3.5,0.004087,7.0,0.005791,20.0,0.00941
8514,-32.1,0.000126,-8.1,0.001452,-10.8,0.000865,13.7,0.008771,4.5,0.004078,6.0,0.005813,19.4,0.009466
8515,-32.5,0.000121,-7.8,0.001522,-10.9,0.000842,14.0,0.00873,4.3,0.004284,6.2,0.005716,18.3,0.009894
8516,-33.1,0.000113,-7.5,0.0015,-10.6,0.00082,13.0,0.009376,4.8,0.004194,6.0,0.005807,18.9,0.009455
8517,-33.8,0.000105,-7.1,0.001509,-10.2,0.000802,13.2,0.009306,4.6,0.004025,6.0,0.005807,17.8,0.009829
8518,-34.4,9.8e-05,-6.8,0.001504,-9.9,0.000775,13.0,0.009396,4.3,0.00411,7.0,0.005786,17.2,0.009467
8519,-34.7,9.5e-05,-6.5,0.001592,-9.7,0.000773,13.0,0.009406,4.6,0.004271,7.0,0.006226,18.9,0.010151
8520,-35.1,9.1e-05,-6.1,0.001685,-9.5,0.000786,13.0,0.010027,4.0,0.004345,7.0,0.006219,18.9,0.009866
8521,-35.4,8.8e-05,-5.8,0.001766,-9.3,0.000783,13.0,0.009417,4.2,0.004429,7.0,0.006219,17.8,0.009858
8522,-35.8,8.4e-05,-5.6,0.001799,-8.9,0.000793,13.0,0.009427,4.6,0.004445,7.0,0.006219,18.3,0.009913
8523,-36.1,8.2e-05,-5.5,0.00187,-8.5,0.000803,12.8,0.009393,4.2,0.004335,7.0,0.006219,17.8,0.009849
8524,-36.5,7.8e-05,-5.3,0.001905,-8.1,0.000812,13.0,0.009406,4.4,0.00429,6.4,0.005845,18.9,0.010575
8525,-36.5,8.1e-05,-5.2,0.001907,-7.9,0.000807,13.0,0.009386,3.4,0.004432,6.0,0.005801,18.3,0.010178
8526,-36.6,8.2e-05,-5.1,0.001903,-7.8,0.000795,13.0,0.009386,3.1,0.004458,6.0,0.005801,17.8,0.010619
8527,-36.6,8.4e-05,-5.0,0.001905,-7.6,0.000789,13.0,0.009376,3.7,0.004762,5.8,0.005542,17.8,0.01063
8528,-36.9,8.2e-05,-5.0,0.001986,-7.5,0.000795,13.0,0.009376,4.1,0.004924,6.0,0.005381,19.4,0.011047
8529,-37.1,8.1e-05,-5.1,0.002046,-7.3,0.00083,13.6,0.008188,5.2,0.005023,5.0,0.005393,22.2,0.011291
8530,-37.4,7.8e-05,-5.1,0.002131,-7.2,0.000836,15.0,0.00817,5.5,0.005415,4.9,0.005247,23.3,0.011372
8531,-37.0,8.1e-05,-4.7,0.002146,-7.0,0.000851,15.0,0.008179,6.1,0.005701,5.0,0.005387,24.4,0.011403
8532,-36.5,8.5e-05,-4.4,0.002117,-6.7,0.000873,16.4,0.008715,7.0,0.005917,5.0,0.005007,25.0,0.011838
8533,-36.1,8.9e-05,-4.0,0.002104,-6.5,0.000889,18.0,0.010078,7.4,0.006295,5.2,0.004913,25.0,0.011862
8534,-35.9,8.9e-05,-3.7,0.002159,-6.5,0.000889,18.0,0.010089,7.6,0.006536,5.0,0.005002,25.0,0.012265
8535,-35.7,8.8e-05,-3.5,0.002197,-6.6,0.000902,19.0,0.009407,7.7,0.006645,5.0,0.004352,23.9,0.01317
8536,-35.5,8.9e-05,-3.2,0.002233,-6.6,0.000901,18.0,0.008828,8.4,0.006856,5.1,0.004274,23.9,0.01317
8537,-35.8,8.4e-05,-3.1,0.002298,-6.7,0.000872,16.0,0.008738,9.1,0.006922,5.0,0.004348,22.8,0.013192
8538,-36.1,8.2e-05,-3.0,0.002335,-6.8,0.000865,16.8,0.009981,9.4,0.007052,4.0,0.004052,22.8,0.01371
8539,-36.4,7.8e-05,-2.9,0.002403,-6.9,0.000836,16.0,0.010702,9.7,0.007157,4.0,0.004052,22.8,0.013192
8540,-36.5,8e-05,-2.2,0.002427,-6.5,0.000844,16.0,0.00996,9.8,0.007332,3.0,0.004055,22.8,0.014079
8541,-36.5,8.3e-05,-1.6,0.002452,-6.0,0.000927,16.0,0.010702,9.7,0.007411,3.0,0.004055,22.8,0.014065
8542,-36.6,8.5e-05,-0.9,0.002504,-6.4,0.000895,16.0,0.00996,9.9,0.007483,2.6,0.004078,22.8,0.014613
8543,-37.8,7.4e-05,-1.1,0.002483,-6.4,0.000894,16.0,0.010702,10.2,0.007533,2.0,0.004033,22.2,0.014607
8544,-38.9,6.6e-05,-1.2,0.00251,-6.5,0.000865,15.1,0.010675,10.5,0.007622,2.0,0.004033,22.8,0.014613
8545,-40.1,5.7e-05,-1.4,0.002519,-6.5,0.000865,15.0,0.010721,10.6,0.007756,1.0,0.003793,22.8,0.015147
8546,-40.8,5.2e-05,-0.9,0.002468,-5.9,0.000888,14.0,0.009399,10.6,0.007695,1.0,0.00404,22.8,0.015699
8547,-41.4,4.7e-05,-0.3,0.002449,-5.4,0.00088,14.0,0.010039,10.7,0.007733,0.0,0.003454,22.2,0.015624
8548,-42.1,4.1e-05,0.2,0.002426,-4.8,0.0009,14.0,0.010039,10.9,0.007755,0.6,0.003846,22.2,0.016347
8549,-41.4,4.6e-05,0.2,0.002233,-5.0,0.00091,9.0,0.007641,10.8,0.007786,2.0,0.004343,22.8,0.016432
8550,-40.7,5.2e-05,0.1,0.002231,-5.3,0.000934,14.5,0.010701,11.0,0.007733,1.0,0.00404,22.8,0.016415
8551,-40.0,5.8e-05,0.1,0.002398,-5.5,0.000964,14.0,0.01068,10.9,0.007651,0.8,0.003822,22.8,0.016774
8552,-39.4,6.2e-05,0.0,0.002378,-5.4,0.001019,15.0,0.010698,10.8,0.007703,1.0,0.003756,23.3,0.016916
8553,-38.9,6.7e-05,0.0,0.002707,-5.3,0.001051,15.0,0.011406,10.8,0.007755,2.0,0.004037,23.9,0.017538
8554,-38.3,7.2e-05,-0.1,0.002874,-5.2,0.001108,15.7,0.011211,10.9,0.007835,1.8,0.003893,24.4,0.017495
8555,-38.8,6.9e-05,0.0,0.002649,-5.1,0.00114,16.3,0.010912,11.0,0.007596,2.0,0.004037,25.0,0.017554
8556,-39.2,6.5e-05,0.1,0.002595,-5.0,0.001175,17.0,0.010638,11.3,0.007758,3.0,0.004059,25.0,0.017554
8557,-39.7,6.1e-05,0.2,0.002669,-4.9,0.001208,18.8,0.01121,11.5,0.007889,3.4,0.004177,25.0,0.017572
8558,-40.2,5.8e-05,-0.2,0.002528,-5.1,0.001212,20.7,0.011817,11.8,0.007879,3.0,0.004059,25.6,0.01759
8559,-40.7,5.5e-05,-0.7,0.002421,-5.4,0.001204,22.5,0.012286,11.7,0.00774,3.0,0.004059,25.6,0.01759
